ID,loc_x,loc_y,loc_z,pitch,yaw,roll
36,25.682357788085938,4.024457931518555,0.0,360.0,-13.668319702148438,0.0
37,24.185216903686523,-207.3997039794922,0.0,0.0,-178.56044006347656,0.0
38,10.797649383544922,197.00411987304688,0.0,0.0,179.85702514648438,0.0
39,179.64273071289062,-204.39999389648438,0.0,360.0,180.0,0.0
40,-78.1441879272461,144.5128936767578,0.0,360.0,-90.2122802734375,0.0
41,-84.6153793334961,91.52084350585938,0.5147966146469116,-1.012520670890808,89.84373474121094,0.0
42,102.53268432617188,-6.949375629425049,0.0,0.0,-179.14419555664062,0.0
43,-41.877071380615234,-209.0598602294922,0.0,0.0,-178.56044006347656,0.0
44,-74.24517059326172,43.91712188720703,0.4067150354385376,358.3788146972656,269.84375,0.0
45,80.86161804199219,-71.01582336425781,8.323526382446289,354.74737548828125,135.14004516601562,0.0
46,-144.1121368408203,2.0962696075439453,0.0,0.0,-40.242733001708984,0.0
47,243.33871459960938,-50.06996154785156,0.0,360.0,271.3931884765625,0.0
48,240.88870239257812,50.66707229614258,0.0,360.0,271.3931884765625,0.0
49,-56.09178924560547,-139.47401428222656,0.0,0.0,-178.77273559570312,0.0
50,-42.350990295410156,-2.8351187705993652,0.0,0.0,-179.70538330078125,0.0
51,-136.0733184814453,-120.1712646484375,0.8816749453544617,360.1631164550781,-52.31217956542969,0.0
52,-5.788412094116211,166.6907958984375,0.0,0.0,89.63745880126953,0.0
53,214.76101684570312,189.12545776367188,2.203916072845459,358.8267822265625,326.2125549316406,0.0
54,124.75967407226562,-135.599609375,8.0,0.0,-178.77273559570312,0.0
55,219.41290283203125,165.38902282714844,1.7814046144485474,1.1732285022735596,125.3588638305664,0.0
56,-145.51095581054688,5.161588668823242,0.0,360.0,270.02984619140625,0.0
57,-145.47000122070312,-73.40971374511719,0.3440017104148865,360.65216064453125,270.02984619140625,0.0
58,63.873111724853516,60.3277702331543,0.0,0.0,87.70311737060547,0.0
59,-147.2484130859375,-3.374492645263672,0.0,0.0,-179.70538330078125,0.0
60,122.4781723022461,-3.151047706604004,0.0,0.0,-179.14419555664062,0.0
61,-87.50979614257812,-170.81536865234375,0.0,0.0,93.27017211914062,0.0
62,10.91125774383545,-142.36143493652344,-0.004071760457009077,0.36358460783958435,247.0419464111328,0.0
63,-78.13261413574219,-98.14025115966797,-0.5612654685974121,361.3090515136719,269.84375,0.0
64,82.65540313720703,-169.7735137939453,3.2317516803741455,19.22640037536621,90.153564453125,0.0
65,170.67648315429688,89.18806457519531,0.21710528433322906,-0.36257460713386536,-90.01083374023438,0.0
66,51.36482620239258,-7.713699817657471,0.0,0.0,-179.14419555664062,0.0
67,-70.35967254638672,135.56198120117188,0.0,360.0,-1.296783447265625,0.0
68,40.189998626708984,207.43081665039062,0.06971514225006104,360.5826416015625,359.8570251464844,0.0
69,20.282724380493164,-196.99447631835938,0.0,360.0,1.4395599365234375,0.0
70,6.639788627624512,-146.65597534179688,0.0,0.0,-88.58645629882812,0.0
71,-5.136904716491699,-130.55844116210938,0.0,0.0,67.04560852050781,0.0
72,-145.4726104736328,-68.40972137451172,0.2870907485485077,360.65216064453125,270.02984619140625,0.0
73,-88.42462921142578,-21.86564064025879,-0.16762372851371765,0.7331975102424622,89.84373474121094,0.0
74,42.6481819152832,-7.843905925750732,0.0,360.0,180.85580444335938,0.0
75,-77.8841552734375,-153.5088348388672,0.0,360.0,272.13824462890625,0.0
76,168.63536071777344,104.52496337890625,0.31202709674835205,-0.36257460713386536,-71.93009185791016,0.0
77,145.79498291015625,-76.38761138916016,8.0,0.0,155.312744140625,0.0
78,1.4879388809204102,52.29990005493164,0.0,360.0,269.637451171875,0.0
79,1.7726712226867676,97.29899597167969,0.0,360.0,269.637451171875,0.0
80,222.27415466308594,58.75517654418945,0.0,360.0,179.85260009765625,0.0
81,126.25420379638672,4.90625,0.0,360.0,0.855804443359375,0.0
82,-74.2178955078125,53.917083740234375,0.6824742555618286,358.7481994628906,269.84375,0.0
83,248.1749267578125,-104.9686050415039,0.0,360.0,271.3931884765625,0.0
84,246.59454345703125,-39.987815856933594,0.0,360.0,271.3931884765625,0.0
85,10.16389274597168,197.00570678710938,0.0,0.0,179.85702514648438,0.0
86,165.33889770507812,203.05982971191406,2.7418229579925537,360.9584045410156,354.01580810546875,0.0
87,123.11174011230469,-201.41258239746094,0.0,0.0,-178.56044006347656,0.0
88,191.2372283935547,200.76307678222656,2.7149362564086914,358.9183654785156,340.48394775390625,0.0
89,-110.42863464355469,132.9681396484375,0.0,360.0,178.7032012939453,0.0
90,-9.84477710723877,193.5556182861328,0.0,0.0,179.85702514648438,0.0
91,-14.812889099121094,-17.985164642333984,0.0,0.0,140.91380310058594,0.0
92,-47.35092544555664,-2.860827922821045,0.0,0.0,-179.70538330078125,0.0
93,46.36538314819336,-7.788379669189453,0.0,0.0,-179.14419555664062,0.0
94,83.98392486572266,-99.53671264648438,8.0,360.0,272.02410888671875,0.0
95,-31.0975284576416,-138.9385528564453,0.0,0.0,-178.77273559570312,0.0
96,128.19808959960938,-204.78585815429688,0.0,0.0,-178.56044006347656,0.0
97,-9.915302276611328,67.62800598144531,0.0,0.0,89.63745880126953,0.0
98,4.652541160583496,-131.7981719970703,0.0,360.0,-121.02725219726562,0.0
99,5.335874557495117,107.27664947509766,0.0,360.0,269.637451171875,0.0
100,-75.35839080810547,135.67514038085938,0.0,360.0,-1.296783447265625,0.0
101,207.3192138671875,9.61755657196045,0.0,360.0,0.855804443359375,0.0
102,5.822562217712402,184.19276428222656,0.0,360.0,269.637451171875,0.0
103,142.30416870117188,8.646388053894043,0.0,360.0,0.855804443359375,0.0
104,-9.437973022460938,143.06520080566406,0.0,0.0,89.63745880126953,0.0
105,-121.97881317138672,0.25548791885375977,0.0,360.0,0.29461669921875,0.0
106,129.78675842285156,-190.74151611328125,0.0,360.0,1.4395599365234375,0.0
107,-51.09293746948242,-139.36691284179688,0.0,0.0,-178.77273559570312,0.0
108,1.867581844329834,112.2987060546875,0.0,360.0,269.637451171875,0.0
109,-5.844897747039795,-66.3554458618164,0.0,360.0,91.41354370117188,0.0
110,-88.05606079101562,128.90347290039062,0.006389045622199774,-0.31458455324172974,91.5293197631836,0.0
111,235.99501037597656,-36.02284240722656,0.0,0.0,91.39320373535156,0.0
112,77.9053726196289,-26.639245986938477,1.3908872604370117,-7.138528347015381,92.02412414550781,0.0
113,232.88922119140625,163.1662139892578,1.5896148681640625,358.8267822265625,295.8927917480469,0.0
114,115.18975830078125,207.24368286132812,1.6400483846664429,361.2748107910156,359.8570251464844,0.0
115,11.063743591308594,-184.05638122558594,0.0,0.0,-88.58645629882812,0.0
116,-18.375598907470703,197.07691955566406,0.0,0.0,179.85702514648438,0.0
117,220.1456298828125,6.3087615966796875,0.0,360.0,0.855804443359375,0.0
118,-85.07464599609375,-76.8749771118164,-0.8651319146156311,-0.08837360143661499,89.84373474121094,0.0
119,233.22544860839844,-66.09907531738281,0.0,0.0,91.39320373535156,0.0
120,-142.0938720703125,127.28106689453125,0.0,0.0,51.1822509765625,0.0
121,9.157038688659668,-16.960567474365234,0.0,0.0,-149.80543518066406,0.0
122,157.52371215820312,121.94754028320312,0.43255019187927246,-0.23189041018486023,-42.93703079223633,0.0
123,200.26734924316406,-1.9890648126602173,0.0,0.0,-179.14419555664062,0.0
124,177.3748321533203,5.6698689460754395,0.0,360.0,0.855804443359375,0.0
125,124.79443359375,62.50596618652344,0.0,360.0,359.85260009765625,0.0
126,125.18972778320312,207.21871948242188,1.8625446557998657,361.2748107910156,359.8570251464844,0.0
127,243.7034149169922,-65.0655288696289,0.0,360.0,271.3931884765625,0.0
128,142.93589782714844,-190.41107177734375,0.0,0.0,-358.5604248046875,0.0
129,85.590576171875,-144.99639892578125,7.888227939605713,355.87945556640625,272.02410888671875,0.0
130,15.181342124938965,203.9932098388672,0.0,360.0,359.8570251464844,0.0
131,3.387293815612793,193.18797302246094,0.0,360.0,240.00601196289062,0.0
132,148.45993041992188,-16.209823608398438,0.1784968227148056,-2.7541348934173584,90.99647521972656,0.0
133,-4.488134384155273,-121.33871459960938,0.0,360.0,91.41354370117188,0.0
134,245.2386474609375,15.7625150680542,0.0,360.0,271.3931884765625,0.0
135,239.1219024658203,123.312255859375,0.7705468535423279,358.8267822265625,271.3931884765625,0.0
136,195.26791381835938,-2.06374454498291,0.0,0.0,-179.14419555664062,0.0
137,-88.22445678710938,51.53053665161133,0.6248739361763,1.4703630208969116,89.84373474121094,0.0
138,5.435458183288574,123.01490020751953,0.0,360.0,269.637451171875,0.0
139,215.31796264648438,-5.2646355628967285,0.0,0.0,-179.14419555664062,0.0
140,-36.8786506652832,-208.9342498779297,0.0,0.0,-178.56044006347656,0.0
141,-56.619781494140625,131.7500457763672,0.0,360.0,178.7032012939453,0.0
142,129.75851440429688,-135.49252319335938,8.0,0.0,-178.77273559570312,0.0
143,5.399148464202881,117.27645111083984,0.0,360.0,269.637451171875,0.0
144,230.78465270996094,34.259525299072266,0.0,0.0,91.39320373535156,0.0
145,203.67379760742188,179.5507049560547,2.2933223247528076,1.1732285022735596,149.31541442871094,0.0
146,145.54734802246094,-7.329801559448242,-0.0016055050073191524,0.20860245823860168,142.09716796875,0.0
147,-145.1207275390625,-98.18167877197266,0.628556489944458,360.65216064453125,-82.95925903320312,0.0
148,-126.97874450683594,0.22977864742279053,0.0,360.0,0.29461669921875,0.0
149,-70.67854309082031,181.3386993408203,0.0,0.0,235.8369140625,0.0
150,-85.12918853759766,-96.8749008178711,-0.5897390842437744,-1.3090568780899048,89.84373474121094,0.0
151,-3.154106616973877,-22.910057067871094,0.0,360.0,173.2859344482422,0.0
152,65.18991088867188,207.36843872070312,0.5275670289993286,361.2748107910156,359.8570251464844,0.0
153,10.333263397216797,134.27017211914062,0.0,360.0,4.6488189697265625,0.0
154,-16.105627059936523,-15.055322647094727,0.0,0.0,-212.04714965820312,0.0
155,210.21275329589844,-191.69064331054688,0.0,0.0,22.0456485748291,0.0
156,-77.80632019042969,21.502012252807617,0.019677475094795227,-0.35659319162368774,-90.15625762939453,0.0
157,5.498732089996338,133.0146942138672,0.0,360.0,269.637451171875,0.0
158,130.5273895263672,-72.45897674560547,8.0,0.0,-178.49090576171875,0.0
159,50.273250579833984,-196.24081420898438,0.0,360.0,1.4395599365234375,0.0
160,143.40870666503906,126.73869323730469,0.44575443863868713,359.8717956542969,158.77362060546875,0.0
161,28.993061065673828,134.17869567871094,0.0,0.0,-0.817203938961029,0.0
162,226.84017944335938,159.59066772460938,1.576637625694275,1.1732285022735596,115.25228118896484,0.0
163,148.23211669921875,-194.0491485595703,0.0,0.0,-7.741416931152344,0.0
164,-148.99794006347656,-19.809329986572266,0.0,0.0,90.02984619140625,0.0
165,83.4526596069336,-84.5046615600586,8.0,0.0,-87.97586822509766,0.0
166,201.31747436523438,184.88827514648438,2.3957056999206543,1.1732285022735596,152.0217742919922,0.0
167,246.47296142578125,-34.989295959472656,0.0,360.0,271.3931884765625,0.0
168,-12.328736305236816,24.394336700439453,0.0,0.0,-288.0733337402344,0.0
169,79.34663391113281,129.96011352539062,0.048226386308670044,359.7362060546875,179.18280029296875,0.0
170,-84.81321716308594,18.981584548950195,0.0070459432899951935,0.2133820801973343,89.84373474121094,0.0
171,7.8502020835876465,-53.82657241821289,0.0,0.0,-88.58645629882812,0.0
172,-6.744231700897217,-37.29356384277344,0.0,0.0,94.9574203491211,0.0
173,10.190091133117676,207.50567626953125,0.0,360.0,359.8570251464844,0.0
174,165.3235321044922,-6.011431694030762,0.0,0.0,-179.14419555664062,0.0
175,50.78879165649414,193.4043426513672,0.2197820246219635,-1.034509301185608,179.85702514648438,0.0
176,1.709397315979004,87.29920196533203,0.0,360.0,269.637451171875,0.0
177,-74.62576293945312,139.54827880859375,0.0,360.0,-88.609619140625,0.0
178,1.1220552921295166,-141.12155151367188,0.0,360.0,58.969276428222656,0.0
179,53.19725799560547,-137.1326904296875,5.546322822570801,-12.422294616699219,-178.77273559570312,0.0
180,185.9973907470703,58.84850311279297,0.0,0.0,179.8525848388672,0.0
181,-145.51734924316406,17.419462203979492,0.0,360.0,270.02984619140625,0.0
182,-0.7703620195388794,-127.50837707519531,0.0,0.0,-262.2176818847656,0.0
183,8.046140670776367,-21.395668029785156,0.0,0.0,-157.88534545898438,0.0
184,163.7947540283203,-197.39999389648438,0.0,0.0,0.0,0.0
185,0.5669393539428711,-184.31539916992188,0.0,360.0,91.41354370117188,0.0
186,-149.0161590576172,15.159764289855957,0.0,0.0,90.02984619140625,0.0
187,-139.2527618408203,60.42947006225586,0.0,360.0,135.6201171875,0.0
188,-63.83823776245117,-203.27719116210938,0.0,0.0,-202.66290283203125,0.0
189,232.74722290039062,97.51587677001953,0.28027546405792236,0.8681107759475708,91.39320373535156,0.0
190,-34.470130920410156,-3.6105899810791016,0.0,0.0,164.33522033691406,0.0
191,229.96917724609375,151.0858154296875,1.3718706369400024,1.1732285022735596,105.14569854736328,0.0
192,2.0620765686035156,143.03665161132812,0.0,360.0,269.637451171875,0.0
193,-57.324493408203125,0.5879350900650024,0.0,360.0,0.29461669921875,0.0
194,-77.58152770996094,103.92643737792969,0.29522883892059326,361.01251220703125,269.84375,0.0
195,-27.164079666137695,-135.3534698486328,0.0,360.0,1.227264404296875,0.0
196,94.34510803222656,129.74618530273438,0.13812239468097687,359.62225341796875,179.18280029296875,0.0
197,39.180484771728516,-207.0228729248047,0.0,0.0,-178.56044006347656,0.0
198,-30.194068908691406,-5.330780982971191,0.0,0.0,151.8365020751953,0.0
199,164.64273071289062,-207.89999389648438,0.0,360.0,180.0,0.0
200,231.04058837890625,7.4711456298828125,0.0,0.0,30.570743560791016,0.0
201,-67.7824935913086,179.37327575683594,0.0,0.0,235.8369140625,0.0
202,163.86424255371094,-207.89999389648438,0.0,0.0,-180.0,0.0
203,229.24826049804688,97.43077850341797,0.28027546405792236,0.8681107759475708,91.39320373535156,0.0
204,243.94654846191406,-75.06256866455078,0.0,360.0,271.3931884765625,0.0
205,159.0589141845703,62.417816162109375,0.0,360.0,359.85260009765625,0.0
206,79.42649841308594,-69.6790542602539,7.960124969482422,357.8499450683594,92.02413177490234,0.0
207,-115.7930679321289,-3.212751865386963,0.0,0.0,-179.70538330078125,0.0
208,-95.35253143310547,136.1277618408203,0.0,360.0,-1.296783447265625,0.0
209,-0.6044468879699707,-136.84461975097656,0.0,360.0,91.41354370117188,0.0
210,-46.09408187866211,-139.25982666015625,0.0,0.0,-178.77273559570312,0.0
211,-88.2517318725586,41.53057098388672,0.34100019931793213,1.484450340270996,89.84373474121094,0.0
212,160.47341918945312,206.9644317626953,2.6412816047668457,361.2748107910156,356.72216796875,0.0
213,70.68577575683594,70.9173812866211,0.0,0.0,27.134132385253906,0.0
214,-148.98751831054688,-39.809326171875,0.025617117062211037,-0.2526126205921173,90.02984619140625,0.0
215,4.926211833953857,42.533599853515625,0.0,0.0,-90.36253356933594,0.0
216,-94.01175689697266,9.432527542114258,0.0,0.0,127.76068878173828,0.0
217,10.44955825805664,-24.234128952026367,0.0,360.0,246.93240356445312,0.0
218,-145.4674072265625,-78.40971374511719,0.40091267228126526,360.65216064453125,270.02984619140625,0.0
219,129.8746795654297,-194.24041748046875,0.0,360.0,1.4395599365234375,0.0
220,149.32948303222656,-66.20226287841797,7.8769731521606445,-4.100377559661865,90.99647521972656,0.0
221,91.07893371582031,54.27231979370117,0.0,0.0,-145.50582885742188,0.0
222,-133.8432159423828,134.0277557373047,0.0,0.0,26.95455551147461,0.0
223,83.74778747558594,7.771697044372559,0.0,0.0,-359.1441955566406,0.0
224,-77.8335952758789,11.502050399780273,0.0,360.0,269.84375,0.0
225,219.4821014404297,170.99404907226562,1.8837882280349731,1.1732285022735596,130.41217041015625,0.0
226,11.258062362670898,-19.783422470092773,0.0,360.0,-148.80532836914062,0.0
227,149.98196411132812,-2.7402071952819824,0.0,0.0,-179.14419555664062,0.0
228,20.03247833251953,-6.854043960571289,0.0,0.0,-147.8367156982422,0.0
229,153.20518493652344,-87.771240234375,8.0,360.0,270.9964599609375,0.0
230,154.25717163085938,-7.481827259063721,-0.010151026770472527,-0.7412099242210388,224.9544677734375,0.0
231,1.519575595855713,57.299800872802734,0.0,360.0,269.637451171875,0.0
232,21.875768661499023,-134.30288696289062,0.23593521118164062,363.556884765625,1.227264404296875,0.0
233,86.95801544189453,51.44070816040039,0.0,0.0,-145.50582885742188,0.0
234,119.87784576416016,-194.4916534423828,0.0,360.0,1.4395599365234375,0.0
235,-114.53007507324219,30.488506317138672,0.0,0.0,134.67684936523438,0.0
236,-21.390275955200195,10.848015785217285,0.0,0.0,61.806861877441406,0.0
237,166.70773315429688,109.37306213378906,0.3436676859855652,-0.36257460713386536,-64.70376586914062,0.0
238,-79.83391571044922,179.52442932128906,0.0,360.0,423.4725646972656,0.0
239,44.17890548706055,-206.8972625732422,0.0,0.0,-178.56044006347656,0.0
240,-9.836044311523438,197.05560302734375,0.0,0.0,179.85702514648438,0.0
241,-52.158348083496094,-135.88893127441406,0.0,360.0,1.227264404296875,0.0
242,211.52645874023438,-194.9347381591797,0.0,0.0,22.0456485748291,0.0
243,157.35476684570312,5.370817184448242,0.0,360.0,0.855804443359375,0.0
244,-5.07233190536499,-25.703487396240234,0.0,0.0,108.10419464111328,0.0
245,128.7503204345703,-132.0133056640625,8.0,360.0,1.227264404296875,0.0
246,110.18103790283203,203.75616455078125,1.5288002490997314,361.2748107910156,359.8570251464844,0.0
247,-149.0005340576172,-14.809329986572266,0.0,0.0,90.02984619140625,0.0
248,233.43873596191406,169.49774169921875,1.6919984817504883,358.8267822265625,300.94610595703125,0.0
249,-76.33756256103516,-178.17764282226562,0.0,360.0,-78.95913696289062,0.0
250,-26.02790069580078,-8.132715225219727,0.0,0.0,142.88824462890625,0.0
251,-8.042387008666992,-138.44464111328125,0.0,0.0,-178.77273559570312,0.0
252,-47.32462692260742,0.6393536329269409,0.0,360.0,0.29461669921875,0.0
253,-83.72063446044922,-175.695556640625,0.0,0.0,-265.76470947265625,0.0
254,54.34917449951172,130.31668090820312,0.0,360.0,179.18280029296875,0.0
255,216.96653747558594,183.1651153564453,2.101532459259033,358.8267822265625,321.1592712402344,0.0
256,17.75227928161621,-193.5569610595703,0.0,360.0,1.4395599365234375,0.0
257,85.5674057006836,-144.3406982421875,7.93043327331543,356.74920654296875,272.02410888671875,0.0
258,-84.7108383178711,56.52096939086914,0.733521044254303,1.0196453332901,89.84373474121094,0.0
259,90.57078552246094,-190.82801818847656,-0.003001441713422537,0.34988293051719666,-23.345623016357422,0.0
260,231.2709197998047,14.265437126159668,0.0,0.0,91.39320373535156,0.0
261,-72.93965911865234,128.14669799804688,0.006973812822252512,360.1883239746094,-119.76705932617188,0.0
262,-84.72846221923828,141.40382385253906,0.0,0.0,106.08151245117188,0.0
263,-145.55238342285156,84.70095825195312,0.0,360.0,270.02984619140625,0.0
264,-100.46792602539062,16.266834259033203,0.0,0.0,134.67684936523438,0.0
265,-97.22026062011719,12.982322692871094,0.0,0.0,134.67684936523438,0.0
266,-116.86302947998047,-138.04281616210938,0.5613232851028442,1.339495062828064,-198.5935516357422,0.0
267,-14.619187355041504,-13.399979591369629,0.0,0.0,135.0,0.0
268,-28.375568389892578,197.10186767578125,0.0,0.0,179.85702514648438,0.0
269,-9.038301467895508,131.6443328857422,0.0,360.0,193.5321044921875,0.0
270,244.63079833984375,40.755126953125,0.0,360.0,271.3931884765625,0.0
271,-96.59508514404297,-136.8408966064453,0.1408112794160843,-0.8487991690635681,-358.772705078125,0.0
272,-74.30632781982422,21.49246597290039,0.019677475094795227,359.6434020996094,269.84375,0.0
273,132.47705078125,-3.0016884803771973,0.0,0.0,-179.14419555664062,0.0
274,45.18998336791992,207.41835021972656,0.12983094155788422,360.79510498046875,359.8570251464844,0.0
275,-87.79502868652344,-165.82350158691406,0.0,0.0,93.27017211914062,0.0
276,168.86424255371094,-193.89999389648438,0.0,0.0,0.0,0.0
277,-23.998998641967773,-194.60617065429688,0.0,360.0,1.4395599365234375,0.0
278,226.70590209960938,-175.60531616210938,0.0,0.0,63.86976623535156,0.0
279,-87.9797592163086,165.29922485351562,0.0,360.0,441.2882080078125,0.0
280,-22.859350204467773,-6.558638095855713,0.0,360.0,107.79727172851562,0.0
281,232.4960479736328,-36.107940673828125,0.0,0.0,91.39320373535156,0.0
282,-80.35710906982422,135.78829956054688,0.0,360.0,-1.296783447265625,0.0
283,-110.79313659667969,-3.187042474746704,0.0,0.0,-179.70538330078125,0.0
284,-35.270362854003906,207.61911010742188,0.0,360.0,359.8570251464844,0.0
285,5.46134614944458,-98.89921569824219,0.0,0.0,-88.58645629882812,0.0
286,239.72975158691406,98.31964874267578,0.28996002674102783,359.11700439453125,271.3931884765625,0.0
287,98.11963653564453,-202.04063415527344,0.0,0.0,-178.56044006347656,0.0
288,-74.3199691772461,16.49248504638672,0.0008618613355793059,359.9253845214844,269.84375,0.0
289,103.75605010986328,-132.54876708984375,8.0,360.0,1.227264404296875,0.0
290,140.7972412109375,196.67974853515625,2.2103898525238037,-1.2748095989227295,179.85702514648438,0.0
291,-7.434528827667236,30.912700653076172,0.0,360.0,81.22380828857422,0.0
292,-9.852028846740723,77.62779998779297,0.0,0.0,89.63745880126953,0.0
293,113.20282745361328,-205.16268920898438,0.0,0.0,-178.56044006347656,0.0
294,196.14047241210938,198.89369201660156,2.613450050354004,358.8267822265625,337.777587890625,0.0
295,5.091320037841797,-83.9037857055664,0.0,0.0,-88.58645629882812,0.0
296,-95.86908721923828,-140.3312225341797,0.130274698138237,0.839070737361908,179.01832580566406,0.0
297,-74.41444396972656,-18.15009117126465,-0.12302952259778976,359.3718566894531,269.84375,0.0
298,-77.7724380493164,33.92670440673828,0.17297634482383728,358.9427490234375,269.84375,0.0
299,-85.85539245605469,10.01035213470459,0.0,0.0,150.1096649169922,0.0
300,125.78854370117188,193.21719360351562,1.8766454458236694,-1.2748095989227295,179.85702514648438,0.0
301,-35.27909469604492,204.11912536621094,0.0,360.0,359.8570251464844,0.0
302,-52.32455825805664,0.6136443614959717,0.0,360.0,0.29461669921875,0.0
303,103.20597839355469,-205.41390991210938,0.0,0.0,-178.56044006347656,0.0
304,-10.010213851928711,52.6283073425293,0.0,0.0,89.63745880126953,0.0
305,197.3726043701172,5.968587398529053,0.0,360.0,0.855804443359375,0.0
306,126.2019271850586,8.40585994720459,0.0,360.0,0.855804443359375,0.0
307,234.52674865722656,24.347579956054688,0.0,0.0,91.39320373535156,0.0
308,149.44483947753906,-72.8343734741211,8.0,360.0,90.9964828491211,0.0
309,-84.55647277832031,128.89344787597656,0.0064813545905053616,-0.3087477684020996,91.54463958740234,0.0
310,-145.53297424316406,47.41946029663086,0.0,360.0,270.02984619140625,0.0
311,-74.1633529663086,73.91700744628906,0.8047705292701721,360.55108642578125,269.84375,0.0
312,-36.367401123046875,177.7743682861328,0.0,0.0,147.1809844970703,0.0
313,-141.0115966796875,-119.26858520507812,0.8639019131660461,-0.4022642970085144,-236.72808837890625,0.0
314,204.0315704345703,191.37066650390625,2.4086830615997314,358.8267822265625,332.36480712890625,0.0
315,-74.31997680664062,16.49248504638672,0.0008618613355793059,-0.07462890446186066,-90.15625762939453,0.0
316,160.25323486328125,192.9523468017578,2.6553823947906494,-1.2748095989227295,176.379150390625,0.0
317,-78.05079650878906,-68.14036560058594,-0.8307396769523621,359.46142578125,269.84375,0.0
318,-145.4647979736328,-83.40971374511719,0.45782360434532166,360.65216064453125,270.02984619140625,0.0
319,-89.67398071289062,4.609781265258789,-0.003934432286769152,-0.14206863939762115,68.72640228271484,0.0
320,242.48773193359375,-15.080307006835938,0.0,360.0,271.3931884765625,0.0
321,-74.12244415283203,88.91695404052734,0.5603061318397522,361.01251220703125,269.84375,0.0
322,151.2703094482422,-177.78504943847656,0.575448751449585,6.791813850402832,90.99647521972656,0.0
323,78.81614685058594,-192.02243041992188,0.0,360.0,1.4395599365234375,0.0
324,150.99954223632812,-162.2176513671875,3.725315809249878,13.931289672851562,90.99647521972656,0.0
325,142.9609832763672,-193.91156005859375,0.0,0.0,-358.5604248046875,0.0
326,-88.72892761230469,-133.441162109375,-0.006833446677774191,-0.18484804034233093,89.84373474121094,0.0
327,179.05885314941406,62.366363525390625,0.0,360.0,359.85260009765625,0.0
328,145.79722595214844,196.66726684570312,2.3216381072998047,-1.2748095989227295,179.85702514648438,0.0
329,60.788761138916016,193.37937927246094,0.4304197430610657,-1.2748095989227295,179.85702514648438,0.0
330,169.05886840820312,62.39208984375,0.0,360.0,359.85260009765625,0.0
331,87.4820785522461,-3.673804759979248,0.0,0.0,-179.14419555664062,0.0
